distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
84.03584565,87.84125229,89.71571687,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1443,90765.65168,23.66031032,90,108.6171036
86.58233396,88.10054657,89.98797586,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1394,90339.59777,23.86996091,90,111.3485718
89.33631824,88.3725218,90.27354985,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1317,87545.22118,24.03813425,90,105.4021606
92.27922278,88.65403936,90.56914329,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1191,83417.13355,25.2097871,90,123.1399612
95.39356456,88.94234235,90.87186142,51.1,10,0,-1,-1,1,11.32329811,0,0,0,604,40867.42223,33.3594368,1119,79639.43914,25.59603423,90,126.15242
128.8806695,91.55571647,93.61590425,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1056,68194.01957,22.10568378,90,110.1096344
133.0214425,91.83039386,93.90431552,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1090,67458.03676,21.0754927,90,93.64990997
137.2194643,92.10027519,94.18769091,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1033,64176.52427,20.72342716,90,121.0913849
141.4696384,92.36522567,94.46588891,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1011,63090.09778,20.0797177,90,123.8654251
145.767403,92.62516913,94.73882955,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1058,62388.44307,19.19064167,90,96.58214569
150.1086706,92.88007637,95.00648215,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1123,61958.59765,18.02906131,90,96.501091
154.4897737,93.12995554,95.26885528,51.1,10,2,46.50201728,46.50201728,0,23.25377379,5.662928,0,0,604,40867.42223,33.3594368,1303,63717.2419,17.68126681,125,96.35501099
158.9074176,93.3748442,95.52598837,51.1,10,0,-1,-1,1,26.84059933,0,10,3.474721036,604,40867.42223,33.3594368,1376,66285.93334,17.50476251,125,90.36533356
163.3586379,93.61480287,95.77794498,51.1,10,0,-1,-1,1,24.17818337,0,10,2.540175171,604,40867.42223,33.3594368,1459,68436.28719,17.8160001,125,93.37033081
167.8407632,93.84990971,96.02480716,51.1,10,0,-1,-1,1,16.72341059,0,0,0,604,40867.42223,33.3594368,1423,69018.61484,18.11369967,125,93.81941223
172.3513823,94.08025622,96.26667099,51.1,10,0,-1,-1,1,6.432203236,0,0,0,604,40867.42223,33.3594368,1336,67053.58658,18.69101167,125,93.98886108
190.6381593,94.95615752,97.18636736,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1125,61494.82921,19.9595301,130,130.4583588
213.9282445,95.95732335,98.23759147,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1061,70821.40214,22.59784467,135,142.3904724
218.6315874,96.14621896,98.43593187,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,981,71171.05205,23.44145692,135,131.9405823
223.3478189,96.33159511,98.63057683,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1047,71468.77353,22.13973273,135,132.1878204
228.0761395,96.51355787,98.82163772,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,938,69854.42461,24.09397664,135,133.1764069
232.8158126,96.69221028,99.00922275,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,848,68207.09043,25.00088866,135,131.7605743
247.0964067,97.2092894,99.55215583,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,708,62114.92342,27.53402034,135,150.2941284
251.8751901,97.37566863,99.72685402,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,686,61266.53635,28.17331932,135,134.1920319
256.662402,97.53920589,99.89856814,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,703,60696.9339,28.03205831,135,134.1889343
285.5388797,98.46526583,100.8709311,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,819,64735.65977,27.83352717,135,140.0141754
290.3737747,98.6111086,101.024066,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,877,67510.26408,26.99655507,135,138.2890778
314.6256745,99.30784399,101.7556382,51.1,13,0,-1,-1,1,35.41610051,0,13,2.393027025,604,40867.42223,33.3594368,1051,76810.81054,26.59548959,135,133.7268677
319.4898938,99.4411033,101.8955604,51.1,13,0,-1,-1,1,19.35347913,0,0,0,604,40867.42223,33.3594368,1037,76961.4593,26.99395261,135,133.6770782
324.3582424,99.57245957,102.0334845,51.1,13,0,-1,-1,1,6.773475549,0,0,0,604,40867.42223,33.3594368,1094,77685.85222,26.5510595,135,135.7749634
329.2305372,99.70196301,102.1694631,51.1,13,0,-1,-1,1,0.223049561,0,0,0,604,40867.42223,33.3594368,1098,77018.66241,26.73556612,135,135.805191
334.1066055,99.82966204,102.3035471,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1051,73599.2408,26.99315109,135,133.6451569
363.433745,100.5604658,103.070891,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,783,61590.81293,27.42503417,135,137.0445404
368.3321385,100.6767531,103.1929927,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,756,58581.59332,28.26097438,135,138.8646851
373.2332266,100.7915668,103.3135471,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,775,59266.86525,28.76960592,135,139.9232941
378.1369046,100.9049421,103.4325912,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,816,60198.99303,28.1829604,135,139.6924744
383.0430731,101.0169131,103.5501607,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,841,61466.91544,27.14457995,135,139.5762634
387.9516375,101.1275126,103.6662902,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,849,62871.1771,27.22731761,135,139.2791595
392.8625081,101.2367725,103.7810131,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,832,63575.87815,27.24044393,135,138.2692566
397.7755994,101.3447236,103.8943617,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,811,65875.50691,27.71187172,135,138.1676636
402.6908301,101.4513956,104.0063673,51.1,8,2,152.4515919,152.4515919,0,69.61814016,43.26520352,0,0,604,40867.42223,33.3594368,830,67842.40013,28.11573307,135,138.4844513
407.6081229,101.5568174,104.1170602,51.1,8,2,151.9397194,151.9397194,0,78.6030266,50.06320407,0,0,604,40867.42223,33.3594368,868,71184.72379,27.83444009,155,137.7117615
437.151284,102.164596,104.7552277,51.1,28,2,149.1846621,149.1846621,0,112.6215347,55.6866822,0,0,604,40867.42223,33.3594368,1193,81617.63038,24.95947487,155,168.2732849
456.8798024,102.548,105.1578019,51.1,57,4,94.83731928,147.603486,0,242.782225,69.52719099,0,0,604,40867.42223,33.3594368,1375,89947.1752,24.77953664,155,171.3726501
461.8155812,102.6413324,105.255801,51.1,76,11,94.59032544,304.7238346,0,390.0845448,182.6510176,0,0,604,40867.42223,33.3594368,1359,86895.22286,24.23860049,155,157.541153
466.7527271,102.7336981,105.3527849,51.1,68,10,94.35007459,303.9117309,0,401.6838031,160.3719155,10,22.67817865,604,40867.42223,33.3594368,1286,84637.229,24.35123818,155,154.9298553
471.6911972,102.8251162,105.448774,51.1,68,10,94.11629677,303.1216613,0,432.5380335,156.0522408,10,36.29492771,604,40867.42223,33.3594368,1262,84568.02219,24.58958653,155,154.7579803
491.4575203,103.1816805,105.8231665,51.1,87,8,93.24099242,315.1464486,0,674.0675315,201.4896804,20,96.18408,604,40867.42223,33.3594368,1258,81741.99881,24.55912433,155,155.332428
504.9795362,103.4174364,106.0707102,51.1,103,8,395.3755018,443.6222862,0,429.7918883,73.30623421,39,72.85222231,604,40867.42223,33.3594368,1028,49164.19358,14.7927716,140,162.9414215
495.0992692,103.2458065,105.8904988,51.1,97,6,395.9625806,441.5805505,0,359.3454097,80.80969374,10,33.91140754,604,40867.42223,33.3594368,1152,55237.34206,15.17942963,140,169.8936462
490.1609568,103.1587351,105.7990738,51.1,74,0,-1,-1,1,260.1839742,0,10,37.97900901,604,40867.42223,33.3594368,1151,57792.59796,15.72669945,140,169.8008728
485.2239078,103.0708046,105.7067468,51.1,66,0,-1,-1,1,291.9409641,0,18,43.85310891,604,40867.42223,33.3594368,1139,59448.54478,16.07209578,140,169.404068
460.5590372,102.617667,105.2309523,51.1,56,0,-1,-1,1,296.4661794,0,30,93.68153463,604,40867.42223,33.3594368,1228,67080.391,16.24792948,140,151.6504364
455.6304467,102.5242155,105.1328283,51.1,56,0,-1,-1,1,310.5468129,0,36,92.82207666,604,40867.42223,33.3594368,1189,65695.52157,15.92004695,140,151.3781433
445.7780371,102.3343342,104.9334528,51.1,76,4,128.5206931,130.4330136,0,348.3051172,63.40846801,36,94.56682799,604,40867.42223,33.3594368,1094,64896.65934,16.60442916,140,159.2541656
440.8543246,102.2378629,104.832158,51.1,89,4,127.1011549,130.0953838,0,379.934562,74.8681577,30,107.2383689,604,40867.42223,33.3594368,999,62544.14426,17.85607381,140,167.1986542
435.9323488,102.1403428,104.7297618,51.1,89,4,125.6821174,129.752268,0,399.8009832,77.98284851,40,110.7031367,604,40867.42223,33.3594368,965,59388.46369,18.08169964,140,166.6209564
431.0121692,102.0417514,104.626241,51.1,89,8,124.2635978,309.3939392,0,413.814806,120.4030255,40,124.8772813,604,40867.42223,33.3594368,852,55115.12416,18.94106981,140,166.213913
426.0938478,101.9420661,104.5215713,51.1,102,8,122.8456139,308.5973738,0,436.6903514,122.6628531,56,120.4856215,604,40867.42223,33.3594368,801,51408.75363,19.14882047,140,164.8550415
401.5325057,101.426375,103.9800957,51.1,111,4,127.0628791,209.7101376,0,586.6980783,57.54746572,56,126.8047375,604,40867.42223,33.3594368,783,50976.19829,21.34293224,140,153.2905731
396.626815,101.3196022,103.8679843,51.1,111,12,126.6534292,211.2301727,0,601.4632432,104.6491204,56,132.0780564,604,40867.42223,33.3594368,773,52012.93037,21.9969971,140,151.2732544
391.7235091,101.2115535,103.7545332,51.1,118,10,126.2372223,222.5275013,0,600.9838136,71.30087379,56,127.0709413,604,40867.42223,33.3594368,817,53453.00178,21.35801774,140,152.4333954
386.8226787,101.1021994,103.6397113,51.1,126,10,126.2573912,211.7864965,0,526.1555063,129.6599176,33,74.45006008,604,40867.42223,33.3594368,854,56144.31657,21.15474579,155,152.3088837
381.9244192,100.9915093,103.5234868,51.1,158,10,126.4298633,212.0786416,0,518.0458713,138.6706633,23,32.68612697,604,40867.42223,33.3594368,853,56855.38236,20.77899189,155,153.8714905
377.0288307,100.879452,103.4058266,51.1,146,7,126.6082043,212.3807212,0,548.6754723,87.64995395,10,1.743049158,604,40867.42223,33.3594368,852,56356.30911,20.56107669,155,156.3937531
372.1360186,100.7659949,103.2866966,51.1,133,8,126.7927074,218.3123571,0,463.6141375,164.8311897,28,19.76114598,604,40867.42223,33.3594368,819,55088.6119,20.270588,150,152.2035065
367.246094,100.6511045,103.1660617,51.1,101,6,126.9836855,217.5940036,0,352.1470627,126.6010184,57,76.52820898,604,40867.42223,33.3594368,797,54917.22766,20.05683224,150,151.2879028
362.3591737,100.534746,103.0438853,51.1,66,8,213.8668978,312.5713836,0,292.6896537,76.54550472,57,88.79144971,604,40867.42223,33.3594368,916,57472.45372,18.10378282,150,153.015686
357.4753809,100.4168836,102.9201297,51.1,63,8,214.2274704,312.223058,0,263.7223172,83.11517122,47,80.56717901,604,40867.42223,33.3594368,956,59946.48594,17.99667432,150,151.5252228
352.5948457,100.29748,102.7947559,51.1,53,8,214.6012834,311.0781456,0,237.601671,85.09067751,21,37.32606012,604,40867.42223,33.3594368,968,62303.66394,18.62499146,150,151.2803955
347.717705,100.1764969,102.6677237,51.1,54,4,308.5509668,309.9128394,0,186.9773635,20.00168787,25,27.02438825,604,40867.42223,33.3594368,1009,65569.93542,19.12296761,150,151.090271
342.8441039,100.0538945,102.5389912,51.1,54,0,-1,-1,1,146.3340806,0,17,21.16846158,604,40867.42223,33.3594368,1058,70612.9823,20.20888024,150,154.2649994
337.9741954,99.92963166,102.4085152,51.1,60,0,-1,-1,1,157.8702286,0,19,18.22454848,604,40867.42223,33.3594368,1141,74495.64315,20.1083895,150,160.0414124
318.5348734,99.41510052,101.8682575,51.1,26,2,128.8807347,128.8807347,0,145.6312598,28.15288491,18,24.06364145,604,40867.42223,33.3594368,1154,71786.43139,20.01856515,150,148.7267914
313.6860577,99.28186512,101.7283603,51.1,16,2,128.2962417,128.2962417,0,145.2238002,32.94388379,8,20.43735921,604,40867.42223,33.3594368,1247,72321.02609,19.64838478,150,149.0861053
289.5191337,98.58550621,100.9971835,51.1,32,0,-1,-1,1,95.96831249,0,0,0,604,40867.42223,33.3594368,1091,72141.52978,23.91280035,150,143.7389679
284.7030137,98.43980209,100.8441942,51.1,32,2,147.5953044,147.5953044,0,103.2327318,14.95137537,0,0,604,40867.42223,33.3594368,1156,71939.76085,23.81134873,150,138.9249878
279.8933425,98.29181217,100.6888047,51.1,32,2,146.8198649,146.8198649,0,97.76038687,20.01439243,10,3.325073259,604,40867.42223,33.3594368,1167,72547.10691,24.10320799,150,138.7770233
275.0904586,98.14147135,100.5309469,51.1,10,2,146.0294461,146.0294461,0,66.69799093,21.56079095,10,15.55678875,604,40867.42223,33.3594368,1196,73905.5246,23.38948338,150,141.3864288
270.2947236,97.98871216,100.3705497,51.1,10,2,145.2236975,145.2236975,0,70.07713253,20.16464101,10,18.22380631,604,40867.42223,33.3594368,1166,74066.30749,23.73012993,150,141.730896
251.1914537,97.35205799,99.70206285,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1006,72423.85026,23.76956639,150,144.5461731
246.4378697,97.18610972,99.52781716,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,973,72273.32836,24.08057468,150,148.0744476
241.69423,97.01728645,99.35055273,51.1,8,0,-1,-1,1,4.005575724,0,0,0,604,40867.42223,33.3594368,973,74187.52849,24.20194206,150,162.7197266
218.1478554,96.12697976,98.4157307,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,857,75381.06844,21.82530253,150,148.2037354
213.4782519,95.93903356,98.21838719,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,835,77192.96209,22.18387797,150,148.1381073
208.8239479,95.74756684,98.01734714,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,851,78687.21662,21.87555587,150,147.4868622
204.1859898,95.55247959,97.81250553,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,866,79720.47419,21.62189157,150,147.4046936
199.5655171,95.35367084,97.60375634,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,869,82364.22389,22.15532364,150,147.5426941
194.9637731,95.15103922,97.39099314,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,881,82076.20639,21.59107626,150,147.0332794
190.3821158,94.94448378,97.17410993,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,842,80487.18809,21.7737669,150,147.8779602
146.0825864,92.64392979,94.75852824,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,489,46511.27605,26.0277543,150,130.2013855
141.8611971,92.38923321,94.49109683,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,496,45244.09962,25.7862721,130,129.9833069
137.6919622,92.13013258,94.21904117,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,493,44765.60354,25.55832635,130,129.7515717
133.5797651,91.86677431,93.94251498,51.1,11,0,-1,-1,1,16.34950606,0,0,0,604,40867.42223,33.3594368,501,46542.35253,26.0546946,130,136.6494598
129.5300384,91.59937069,93.66174118,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,557,47057.11819,24.98762793,130,127.6834412
125.5488273,91.32821401,93.37702667,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,567,46394.59204,25.10206099,130,127.7885437
121.6428594,91.05369321,93.08877983,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,531,45577.87698,26.44132479,130,128.0956421
117.8196183,90.77631303,92.79753064,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,501,44111.50658,26.71549948,130,128.3047638
114.0874211,90.49671606,92.50395383,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,503,43536.09488,25.68886003,130,116.9108887
110.4554972,90.2157075,92.20889483,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,532,45320.72761,25.43169683,130,103.261673
103.5343965,89.65365393,91.61873858,51.1,13,6,82.30147824,83.1578897,0,20.73428419,12.18017332,13,7.95889441,604,40867.42223,33.3594368,562,54415.70532,26.58971328,130,130.0446625
100.2688808,89.37528415,91.32645032,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,578,58765.3887,27.29179485,130,130.8664856
97.15104559,89.10091038,91.03835786,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,638,63464.59137,26.0934563,130,132.3128967
94.19555648,88.83256912,90.75659954,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,750,67520.14123,24.54499553,130,134.2500153
79.46158362,87.35510512,89.20526234,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1148,73299.0912,20.47041046,125,117.4663239
78.41313967,87.23973767,89.08412651,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1187,74993.15338,20.63732766,125,87.14511871
87.33767622,88.17599345,90.06719508,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1452,89408.39091,23.73091091,125,120.8714676
89.79057238,88.4165756,90.31980634,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1431,89156.31224,23.56723493,125,113.5298309
92.4490351,88.67000845,90.58591084,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1328,87853.38916,23.99448248,125,112.1640778
95.29586188,88.93344165,90.86251569,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1232,85110.28503,24.63608391,90,123.17939
139.2660321,92.22886484,94.32271005,51.1,13,2,120.6989032,120.6989032,0,7.536761013,1.98552683,0,0,604,40867.42223,33.3594368,1112,64957.09182,19.68826474,90,97.67655945
143.4555851,92.48631003,94.59302749,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1073,62498.94226,19.13856107,90,120.4580612
147.6955724,92.73931033,94.8586778,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1020,60271.25462,19.1821277,90,96.93803406
151.981773,92.98779093,95.11958244,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1166,60725.69896,17.428376,90,96.85952759
156.3103852,93.23171747,95.3757053,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1353,62871.89469,17.12695998,125,96.78237152
160.6779814,93.47108814,95.62704451,51.1,10,2,46.38478657,46.38478657,0,31.59409707,8.084633677,0,0,604,40867.42223,33.3594368,1465,64809.08281,17.04836797,125,123.0730591
165.0814675,93.70592722,95.87362554,51.1,10,2,46.19926749,46.19926749,0,40.34108878,6.601199676,10,11.31219671,604,40867.42223,33.3594368,1537,66197.02202,16.97214662,125,119.7666092
169.5180466,93.93627958,96.11549552,51.1,10,0,-1,-1,1,41.52003127,0,10,13.25481246,604,40867.42223,33.3594368,1492,66316.16269,17.40418654,125,93.86920929
173.9851871,94.16220629,96.35271856,51.1,10,0,-1,-1,1,36.26648484,0,10,9.202320383,604,40867.42223,33.3594368,1460,65159.13004,17.53836412,125,92.23997498
178.4805942,94.38378087,96.58537187,51.1,10,0,-1,-1,1,25.94932433,0,10,1.356316911,604,40867.42223,33.3594368,1388,62476.56056,17.87881317,130,94.33837128
187.5480656,94.81421258,97.03732517,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1304,63006.62923,18.89742074,130,130.1203308
192.1165118,95.02325466,97.25681935,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1269,62662.545,19.30564769,130,130.2846985
210.5864738,95.82057025,98.09400072,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1069,68206.47738,22.28471274,135,131.2241669
215.246696,96.01069068,98.29362717,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1005,69457.57847,22.88982608,135,131.2552948
219.9218437,96.19732815,98.48959652,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,965,70660.43239,23.33696453,135,131.5645142
224.6109849,96.38058064,98.68201164,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,951,71284.33136,23.99943141,135,131.6199036
229.3132611,96.56054421,98.87097338,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,876,69568.20041,25.16564114,135,132.9015503
234.0278807,96.7373128,99.05658039,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,847,67961.89598,25.04187557,135,135.8142548
252.9959639,97.41423266,99.76734625,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,758,65246.08473,27.36313398,135,132.4054565
257.7623614,97.57635083,99.93757034,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,783,66759.87201,27.86264439,135,151.4791718
262.537449,97.73578602,100.1049773,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,768,65894.96037,28.62705103,135,132.5929413
281.7158514,98.34818649,100.7479978,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,835,68432.66961,28.38632727,135,140.7333984
286.5280059,98.49530235,100.9024694,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,901,69327.42058,28.0862977,135,138.4614563
320.3742164,99.46511194,101.9207695,51.1,13,6,196.5741125,199.318351,0,114.6186289,62.76479058,13,46.32177348,604,40867.42223,33.3594368,1120,78178.45681,25.66980613,135,139.1708069
325.229328,99.59575483,102.0579445,51.1,13,0,-1,-1,1,90.17454906,0,13,32.35828021,604,40867.42223,33.3594368,1101,78132.83657,26.3738669,135,134.1604156
330.0887653,99.72457566,102.1932064,51.1,13,0,-1,-1,1,65.39243072,0,13,17.45684979,604,40867.42223,33.3594368,1131,78525.24405,26.5490892,135,134.0491943
334.9523401,99.85162113,102.3266041,51.1,13,0,-1,-1,1,42.28936231,0,13,5.26307287,604,40867.42223,33.3594368,1143,77120.59265,26.72846,135,137.4623413
359.3263923,100.4617431,102.9672323,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,797,62394.2283,27.95581435,135,154.8704071
364.2113856,100.5790312,103.0903847,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,709,59187.02707,28.71856333,135,155.2684631
369.0994589,100.694829,103.2119724,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,739,57684.91678,28.54031823,135,155.4619751
373.9904916,100.809172,103.3320326,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,762,57581.13217,28.64021003,135,155.572998
378.8843689,100.9220946,103.4506013,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,816,58456.32719,27.27060533,135,155.598175
383.780982,101.0336298,103.5677132,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,861,61088.6415,26.55048764,135,155.6105652
388.6802277,101.1438098,103.6834022,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,810,62115.03363,27.12691735,135,155.5858154
393.5820074,101.2526655,103.7977008,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,791,64277.58276,27.62709218,135,137.0364838
398.4862278,101.3602271,103.9106404,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,809,67684.97833,28.52895072,135,136.6117401
403.3927999,101.4665236,104.0222518,51.1,8,2,153.1551612,153.1551612,0,44.62590313,26.69265909,0,0,604,40867.42223,33.3594368,841,70089.16497,28.13891323,135,137.100235
408.3016387,101.5715833,104.1325644,51.1,8,2,153.2679772,153.2679772,0,68.58027593,24.83476061,0,0,604,40867.42223,33.3594368,849,73073.02897,28.05082529,155,137.4508057
447.6449997,102.3706356,104.9715693,51.1,8,2,151.4918035,151.4918035,0,92.50761555,47.97291492,8,28.33478896,604,40867.42223,33.3594368,1393,91201.25566,25.11668942,155,162.149826
472.2906222,102.8361472,105.4603566,51.1,39,14,96.04866578,312.9203411,0,374.2624905,243.1405145,0,0,604,40867.42223,33.3594368,1303,85518.50555,24.14438469,155,155.4230042
477.2241706,102.9264094,105.5551319,51.1,39,10,95.79042049,313.0847122,0,395.7460694,187.5830203,0,0,604,40867.42223,33.3594368,1304,84392.70763,24.40729369,155,155.5214233
482.1590881,103.0157679,105.6489583,51.1,64,13,95.53907414,313.2467766,0,583.1887578,281.2179705,0,0,604,40867.42223,33.3594368,1316,84585.80468,24.5699237,155,155.2321625
505.588942,103.4279121,106.0817097,51.1,70,2,462.4392482,462.4392482,0,348.6607349,15.74806872,37,48.58537693,604,40867.42223,33.3594368,976,46855.94347,14.71401603,140,151.4129333
485.8580936,103.0821496,105.7186591,51.1,72,0,-1,-1,1,294.1832363,0,42,70.86879789,604,40867.42223,33.3594368,1094,55900.67637,15.84231141,140,146.760788
480.9288557,102.9935775,105.6256583,51.1,82,0,-1,-1,1,271.8259263,0,29,61.93591978,604,40867.42223,33.3594368,1132,58274.94634,15.80053794,140,169.1359863
476.001094,102.9041198,105.5317278,51.1,69,4,426.0977535,428.4281489,0,256.5188422,43.15781347,29,51.63479236,604,40867.42223,33.3594368,1148,61639.61048,16.01314689,140,165.7483215
471.0748546,102.8137593,105.4368492,51.1,95,2,427.2015724,427.2015724,0,246.0273498,20.88240581,16,45.0643177,604,40867.42223,33.3594368,1175,64265.10362,16.13301241,140,175.3144684
461.2271383,102.6302579,105.2441727,51.1,100,6,421.6807457,424.6962785,0,356.2218089,37.65908496,16,60.10557742,604,40867.42223,33.3594368,1219,66152.94579,16.24048823,140,167.4524689
446.4682572,102.3477725,104.9475631,51.1,79,0,-1,-1,1,345.7444137,0,57,81.59590943,604,40867.42223,33.3594368,1017,62558.00403,17.54782406,140,158.5607605
441.5522414,102.2516027,104.8465848,51.1,73,4,127.3023688,127.4144919,0,359.1475936,70.48904361,67,92.09209219,604,40867.42223,33.3594368,970,59763.95929,18.49534238,140,159.2260437
436.6381329,102.154394,104.7445157,51.1,86,6,125.8855995,219.1993765,0,371.7002017,112.6107913,59,103.2732233,604,40867.42223,33.3594368,927,55860.18971,18.3617916,140,162.2494507
431.7259968,102.0561248,104.641333,51.1,80,6,124.4693989,216.733405,0,382.7962198,91.6013339,59,112.9661822,604,40867.42223,33.3594368,801,51264.72245,19.41137909,140,161.4232483
